"opr_date","pnodes_xref","he01","he02","he03","he04","he05","he06","he07","he08","he09","he10","he11","he12","he13","he14","he15","he16","he17","he18","he19","he20","he21","he22","he23","he24","pnodes_xref","node_id","yes_objectid"
2023-01-01,1005002,119.51455,114.00266,112.82553,108.65000,107.50238,110.89439,126.76553,124.93580,104.92544,83.15000,69.72865,61.52571,55.29845,48.75427,58.17731,87.78306,139.81670,154.47675,148.09097,146.80334,145.00000,145.00000,139.99670,129.62000,1005002,TH_NP15_GEN-APND,
2023-01-02,1005002,126.75439,120.37321,118.86678,115.27726,115.59016,126.99000,145.95450,143.57400,123.91044,114.05897,109.79000,109.94595,110.00762,110.12859,112.41280,131.13177,159.58162,171.97530,164.47966,161.02544,159.99643,155.50279,143.72932,135.43764,1005002,TH_NP15_GEN-APND,
2023-01-03,1005002,148.69205,143.25960,143.42188,142.43555,144.70000,159.17204,185.90576,188.17384,158.51836,148.42096,138.32921,135.56420,132.72110,128.99767,137.44400,160.71460,192.94856,201.97243,198.58693,195.72331,195.15034,187.09883,177.12857,159.05537,1005002,TH_NP15_GEN-APND,
2023-01-04,1005002,195.73045,193.78291,189.04234,196.31494,198.09346,208.81046,238.84808,246.65166,227.40810,217.91122,205.31387,203.29507,200.79605,200.85571,203.47404,221.51000,243.44228,256.14972,250.76550,245.88992,237.44102,222.56863,209.00742,205.78255,1005002,TH_NP15_GEN-APND,
2023-01-05,1005002,152.96965,146.95859,145.73969,148.75777,152.55524,164.59224,190.32945,194.22865,190.24785,178.36330,179.58807,174.81390,169.75755,166.93940,164.04224,184.70654,199.97899,207.00758,200.88670,198.44273,193.45544,180.96996,157.48960,156.88219,1005002,TH_NP15_GEN-APND,
2023-01-06,1005002,137.68973,136.53537,136.15090,136.59000,141.56886,166.59570,182.14316,177.57808,153.86812,130.43993,122.30168,117.26139,113.41063,112.22520,117.44056,144.71640,185.68633,202.12080,194.50320,187.02284,185.62917,175.51857,168.02441,152.30066,1005002,TH_NP15_GEN-APND,
2023-01-07,1005002,150.45154,151.54732,143.75906,149.35703,153.41385,159.97221,163.34216,155.52567,143.41507,132.57259,130.34580,129.85477,130.09692,128.12080,132.02025,142.50340,166.07121,173.26189,168.68051,167.36140,166.26050,165.49431,153.11986,144.85365,1005002,TH_NP15_GEN-APND,
2023-01-08,1005002,139.18980,135.00000,138.92670,135.12305,134.67055,134.45995,136.42758,139.96822,132.36070,122.97631,109.34339,107.67198,103.16894,101.86299,108.38019,132.85432,162.25604,174.28310,167.42075,164.19960,162.46683,154.09923,142.86057,140.71860,1005002,TH_NP15_GEN-APND,
2023-01-09,1005002,136.59256,134.78413,131.87215,131.64754,132.50351,145.53346,157.49014,173.34390,165.33230,147.46278,151.61195,144.74461,144.05160,144.75957,152.22993,175.46655,181.87796,193.74808,181.38525,179.00052,175.12859,165.34620,157.24779,147.25525,1005002,TH_NP15_GEN-APND,
2023-01-10,1005002,138.24594,133.17151,131.06322,129.73712,133.06120,144.36166,167.71275,178.25424,172.95927,155.51012,143.75871,136.31865,130.88370,131.15997,130.59960,140.33112,176.55537,187.32120,181.94950,177.84097,173.76980,167.81000,157.99310,152.10123,1005002,TH_NP15_GEN-APND,
2023-01-11,1005002,144.49000,139.18047,136.99152,137.19698,144.15999,162.08601,177.42744,179.31908,158.36950,147.03220,139.52403,138.59908,135.94843,133.27946,138.58395,156.80582,185.34164,190.79550,183.35893,180.29285,178.83702,168.10403,156.66142,154.01077,1005002,TH_NP15_GEN-APND,
2023-01-12,1005002,137.79688,132.21107,131.09132,131.34322,133.15535,149.08675,171.88641,171.51682,141.49900,134.78654,130.64507,126.84328,125.69965,123.67294,126.81602,144.42860,168.46582,178.49037,173.97002,167.64394,159.91180,149.65546,148.48273,143.96117,1005002,TH_NP15_GEN-APND,
2023-01-13,1005002,177.05496,173.82008,174.00253,176.10126,181.91720,205.99180,230.11575,225.68974,203.69211,193.35815,187.03307,177.67004,174.71440,172.64209,177.35630,193.92209,222.02450,228.51581,222.18187,214.83000,207.70328,193.38686,191.86000,186.46270,1005002,TH_NP15_GEN-APND,
2023-01-14,1005002,142.07121,133.80618,128.11382,124.09103,127.36720,128.87978,131.73930,136.49023,129.54028,124.96316,125.06111,123.43052,121.71121,119.20845,119.40349,133.28503,152.59486,162.99739,161.38000,154.26611,148.73676,135.30696,133.76782,127.83084,1005002,TH_NP15_GEN-APND,
2023-01-15,1005002,125.83133,124.77497,121.75411,120.74517,121.72511,123.94159,128.62000,130.76490,120.49192,109.53000,105.74407,104.10752,102.71263,103.56614,111.07135,127.88236,148.44032,165.06067,162.45964,157.02660,154.55894,141.78891,131.63998,129.77287,1005002,TH_NP15_GEN-APND,
2023-01-16,1005002,130.22057,123.85556,123.11143,122.89498,130.01137,133.83840,149.70613,160.39769,153.51630,139.00000,129.58537,119.41430,114.38474,111.49451,111.52822,126.14312,157.64280,179.50800,174.46892,168.99832,164.41000,155.79610,143.73315,134.31593,1005002,TH_NP15_GEN-APND,
2023-01-17,1005002,131.36089,127.66365,125.77978,125.85277,130.44585,140.82153,161.22300,165.28928,139.98888,126.38000,120.95925,114.61623,109.00000,109.37681,112.91543,119.10339,162.21442,176.00000,176.25790,171.30990,165.03316,161.37708,150.45544,140.00287,1005002,TH_NP15_GEN-APND,
2023-01-18,1005002,172.48872,171.76000,171.24677,172.59662,182.24458,216.68289,212.15733,227.25440,181.65533,161.42136,159.19658,155.30554,151.61162,152.20956,158.17186,177.41672,206.51048,230.41316,228.81906,208.96059,196.86813,189.35000,180.32803,171.23910,1005002,TH_NP15_GEN-APND,
2023-01-19,1005002,160.04324,153.54517,153.03530,151.92978,159.64687,182.01091,192.52751,200.00739,167.72630,150.00807,149.44551,143.57474,140.17618,139.91049,142.62602,152.89868,185.80132,203.68008,200.45000,191.72054,184.01283,178.31895,163.71848,161.60333,1005002,TH_NP15_GEN-APND,
2023-01-20,1005002,125.16655,125.12444,124.83169,125.02044,125.20760,131.99830,159.20255,163.67763,135.67644,121.98114,113.08173,109.04292,107.66174,107.68012,107.47971,121.41316,145.10263,182.93564,180.12175,169.16356,164.78091,158.02757,149.06033,139.02592,1005002,TH_NP15_GEN-APND,
2023-01-21,1005002,140.80637,132.94037,126.80568,126.63242,134.32864,140.77966,143.98929,141.57944,117.87320,108.64992,104.23172,101.83808,99.41890,98.78381,94.35259,108.27766,139.89240,146.78488,151.02942,143.14883,142.15001,142.38716,138.37852,131.45810,1005002,TH_NP15_GEN-APND,
2023-01-22,1005002,128.61333,123.01359,118.67816,117.86074,117.93803,121.18193,121.21742,118.84226,113.50012,105.45532,103.08885,102.41793,96.32287,92.92790,88.20000,96.44340,130.91219,144.28485,142.36252,142.24438,140.72276,136.39941,131.55421,124.91010,1005002,TH_NP15_GEN-APND,
2023-01-23,1005002,129.61101,128.13030,122.70000,126.88580,130.04083,152.22847,170.00000,159.97363,124.85347,113.47013,105.80240,106.77152,100.52103,95.48496,96.22817,105.49917,148.48367,186.14804,188.98128,178.85667,171.76463,165.38892,154.51244,145.53763,1005002,TH_NP15_GEN-APND,
2023-01-24,1005002,149.22150,147.94003,143.92491,148.98463,161.96774,181.92325,191.30264,190.53757,131.83300,121.34503,117.72557,112.25520,111.26961,111.72721,112.43980,120.53087,154.15654,189.40874,189.25243,179.00758,171.13445,163.56406,148.88050,133.18475,1005002,TH_NP15_GEN-APND,
2023-01-25,1005002,154.02943,152.49277,152.12000,154.88142,174.33836,185.12605,192.06168,193.95350,152.01514,136.49734,134.02483,128.53706,126.36359,124.12568,120.59361,130.01613,176.41077,195.13959,192.95705,182.71814,183.34027,176.80852,164.82253,150.37740,1005002,TH_NP15_GEN-APND,
2023-01-26,1005002,121.75045,120.21100,119.61517,119.41763,122.09467,147.92880,180.81561,154.34845,129.60184,114.51820,103.29281,93.00562,90.80403,93.71313,87.93000,110.35142,143.63050,169.19527,165.42581,156.03844,153.26553,150.10286,139.98389,131.73117,1005002,TH_NP15_GEN-APND,
2023-01-27,1005002,81.22371,76.61670,73.93568,72.32319,80.69992,98.35205,114.45189,99.28381,75.55324,65.11794,58.58634,50.14000,46.28000,46.71171,39.35405,60.67271,82.64139,101.38195,97.28118,89.19673,87.79103,84.95475,79.91544,76.05842,1005002,TH_NP15_GEN-APND,
2023-01-28,1005002,88.91984,91.25940,90.39281,91.34443,94.84750,104.19164,114.25921,98.47676,75.51857,59.21376,53.33000,40.43636,36.04148,29.45000,28.36474,54.50528,97.62423,114.39444,111.91942,106.19556,100.49477,99.95698,96.48439,92.86680,1005002,TH_NP15_GEN-APND,
2023-01-29,1005002,100.95948,99.46337,95.29996,94.94235,96.59914,96.30519,100.69779,95.64248,77.27653,61.11000,66.76000,65.38735,66.63009,66.01282,64.90770,85.93765,113.60137,128.61107,128.81487,123.07170,120.21580,118.45874,112.83299,101.82526,1005002,TH_NP15_GEN-APND,
2023-01-30,1005002,103.75309,100.34199,98.97314,99.18145,107.37291,126.44522,157.98878,164.27754,127.27808,105.93084,96.95577,95.27069,91.05635,89.22206,91.34269,98.33000,135.69286,168.40060,165.71382,158.26495,156.14280,149.12943,129.89600,119.22536,1005002,TH_NP15_GEN-APND,
2023-01-31,1005002,102.23662,96.74399,92.50000,96.82967,103.34701,122.74249,144.54549,139.13754,93.47664,79.98021,82.09923,73.13000,70.28670,68.19483,68.38854,73.60401,100.27731,135.77248,135.78288,133.88908,129.14210,121.03112,106.30678,98.98094,1005002,TH_NP15_GEN-APND,
2023-02-01,1005002,110.64379,107.14755,105.36615,106.97597,111.44932,127.96033,149.62296,136.51608,104.67648,91.30315,88.14559,84.48953,85.57018,83.88616,84.42178,89.13791,112.21222,138.44000,142.38380,134.07312,120.30799,117.84884,110.16945,107.50000,1005002,TH_NP15_GEN-APND,
2023-02-02,1005002,136.84110,136.57455,132.91270,137.52002,144.05095,159.96194,182.72633,173.65756,138.84549,129.12550,122.61708,120.22895,120.39808,118.47775,122.22032,138.84953,162.47993,175.86023,179.44041,176.85147,164.58846,155.74908,144.11630,144.16148,1005002,TH_NP15_GEN-APND,
2023-02-03,1005002,69.68961,62.96019,59.51762,59.83492,59.45746,72.49098,91.90293,89.36301,69.86583,60.56131,56.59640,53.70557,50.37962,48.59229,48.71121,50.17030,59.68476,84.33450,87.30030,80.52594,76.23142,67.79103,58.05189,59.83893,1005002,TH_NP15_GEN-APND,
2023-02-04,1005002,63.85789,56.98961,56.30611,56.23093,58.30350,59.02186,70.68599,56.34867,45.23905,46.22507,47.26542,48.03861,45.34000,44.96300,44.66106,44.67545,55.89752,75.35047,76.20902,66.95609,59.89644,56.83378,53.76706,52.78693,1005002,TH_NP15_GEN-APND,
2023-02-05,1005002,51.52032,49.90539,49.76684,48.79026,49.51313,49.60322,55.08683,48.90927,50.00000,45.91471,41.02494,41.67415,38.06917,39.49069,39.19805,40.39113,46.04464,69.40545,70.56634,66.46000,59.83418,55.13576,52.60094,52.44729,1005002,TH_NP15_GEN-APND,
2023-02-06,1005002,45.89456,44.50210,44.18095,44.22651,47.72233,57.95448,80.37179,68.42792,49.85000,46.33000,41.29164,38.76815,33.01000,29.51000,29.71000,34.73755,56.15052,81.13960,82.17708,79.58635,73.23043,72.42344,59.06044,55.84535,1005002,TH_NP15_GEN-APND,
2023-02-07,1005002,52.48385,49.80161,45.64094,45.69414,50.36451,62.75325,76.88947,61.23257,50.25613,41.39000,39.11408,32.77076,34.48481,32.21249,32.82260,37.79000,55.66000,74.48261,73.18981,68.36330,64.56603,59.86893,53.63785,50.82853,1005002,TH_NP15_GEN-APND,
2023-02-08,1005002,51.32582,50.42286,49.63612,49.46860,52.32700,60.06185,83.13323,62.65036,46.45058,42.76599,38.52000,32.00000,30.05279,28.22753,29.41235,34.30000,56.37524,79.00000,77.15746,70.53427,66.84528,62.34848,54.07670,52.45851,1005002,TH_NP15_GEN-APND,
2023-02-09,1005002,56.91054,56.06768,52.95534,53.28963,54.62800,64.49063,83.53373,63.40737,44.05677,45.24782,40.03740,33.90000,29.01000,27.32000,26.61349,33.33464,55.88321,77.03240,78.13277,70.57422,67.26759,63.43191,56.57319,53.28000,1005002,TH_NP15_GEN-APND,
2023-02-10,1005002,55.67012,54.28050,53.35705,52.23446,60.00000,68.02000,81.91951,65.84189,52.50573,49.98109,44.47374,37.06585,35.48000,35.58030,37.93000,44.97100,62.88576,76.82000,75.09142,69.54682,66.88700,62.94569,61.31935,57.91171,1005002,TH_NP15_GEN-APND,
2023-02-11,1005002,58.96500,57.87658,57.75340,54.55245,55.29258,58.41387,63.80287,57.70500,52.87906,51.90000,46.50000,42.50000,37.42301,33.08842,35.99939,40.50559,57.96931,75.74490,78.47107,72.19456,71.02018,67.23001,62.97002,59.37340,1005002,TH_NP15_GEN-APND,
2023-02-12,1005002,59.32133,58.03740,57.11651,55.18980,58.53295,60.93435,63.17668,57.98000,52.22371,42.43447,30.59893,26.78651,18.22720,15.00000,23.03312,40.38283,63.57616,72.99143,72.50117,71.66039,69.78096,65.88899,59.73765,58.64084,1005002,TH_NP15_GEN-APND,
2023-02-13,1005002,54.55784,56.21909,55.51946,56.09274,60.30689,72.43233,88.51022,73.73216,56.42925,50.74487,46.42367,37.73000,27.59000,25.77063,27.29488,34.50000,59.34936,75.15427,76.43165,70.48731,66.50769,64.12889,59.28738,57.85042,1005002,TH_NP15_GEN-APND,
2023-02-14,1005002,56.72641,53.43040,52.82808,52.78072,54.60569,64.14465,84.37306,70.26985,60.01310,52.04052,45.41592,36.18737,31.12895,33.01203,33.80022,43.83141,62.02250,82.06742,83.34815,81.87225,80.02815,77.47147,73.30729,68.46795,1005002,TH_NP15_GEN-APND,
2023-02-15,1005002,52.64638,51.63704,51.57406,54.46236,55.95913,72.90011,89.06206,72.14443,52.81000,48.00000,40.87206,35.43430,29.47517,27.54000,28.74997,37.23000,60.35270,83.09464,92.94000,82.92514,78.75384,74.87356,68.43830,59.48670,1005002,TH_NP15_GEN-APND,
2023-02-16,1005002,75.78380,74.16166,74.11709,79.42157,87.92000,95.17983,106.51547,91.64498,70.76495,62.90531,60.55687,56.97838,52.50905,55.53980,54.40000,61.05294,81.17535,100.24535,103.95537,98.63794,95.81342,88.64494,84.64110,77.39341,1005002,TH_NP15_GEN-APND,
2023-02-17,1005002,79.67706,75.65229,73.56293,73.64659,78.63388,85.70523,99.50042,88.91779,69.21870,64.00000,58.88000,53.55000,49.96751,49.53292,50.87275,60.15757,67.07272,81.92474,85.26070,81.32297,78.16609,75.35716,72.28868,68.64000,1005002,TH_NP15_GEN-APND,
2023-02-18,1005002,64.54136,63.95480,63.83434,60.44442,60.73765,64.37555,66.33972,61.39772,51.36000,38.69277,27.73549,23.00000,16.25763,14.41151,17.91189,34.55364,57.11742,77.88526,83.48714,77.73931,73.42098,71.78674,66.28163,61.61968,1005002,TH_NP15_GEN-APND,
2023-02-19,1005002,58.27535,58.32286,59.42858,59.18776,58.46884,60.47017,60.91680,54.97367,37.26316,19.87180,14.78382,11.92855,5.59515,5.61558,11.05027,22.13264,53.53334,74.83363,81.74314,74.65378,71.11746,68.39192,60.35029,58.00152,1005002,TH_NP15_GEN-APND,
2023-02-20,1005002,60.32304,55.32406,54.56625,53.46376,54.15153,63.03867,69.93535,61.53021,46.14984,28.00000,19.29831,16.57191,11.89453,11.83167,19.08821,31.58198,56.76037,75.61913,86.14081,75.02304,71.09174,64.47312,60.05963,58.71570,1005002,TH_NP15_GEN-APND,
2023-02-21,1005002,61.27120,60.63363,57.81393,55.64351,56.82268,66.75575,83.56385,75.13834,55.73292,39.02000,33.99415,27.75281,22.87838,21.37582,28.10721,41.12587,57.41523,74.14196,84.19767,73.94378,68.25822,69.19147,64.19778,61.52988,1005002,TH_NP15_GEN-APND,
2023-02-22,1005002,71.44523,64.98637,62.40680,61.95881,64.15624,76.26976,92.74389,80.00000,65.83737,58.28856,52.95341,47.38028,46.91594,45.77414,48.66698,59.10002,71.99022,91.71302,105.17947,96.01990,87.46272,80.37810,73.62510,69.18785,1005002,TH_NP15_GEN-APND,
2023-02-23,1005002,79.24628,79.23009,78.91707,79.17284,88.73725,106.77359,130.91792,114.03113,84.68000,74.27929,71.95611,70.64942,69.68774,69.75410,70.85838,78.00000,102.83246,127.41815,137.60000,129.58559,121.00353,114.55000,94.78485,84.30723,1005002,TH_NP15_GEN-APND,
2023-02-24,1005002,141.76270,134.35250,125.52547,129.72159,144.37064,152.11354,178.08675,155.53123,134.24428,124.16061,120.26367,116.67206,119.92455,117.29891,120.64293,129.63680,156.02167,172.11589,185.85270,170.83015,162.08525,153.19756,149.73106,137.72183,1005002,TH_NP15_GEN-APND,
2023-02-25,1005002,125.39324,127.34995,124.46529,125.74463,140.25806,137.95328,142.19000,130.50493,118.66100,120.00000,111.00499,105.64000,98.10285,97.77153,97.31861,104.99098,125.88691,147.52556,161.59998,151.68000,148.31407,145.81937,139.59375,129.49713,1005002,TH_NP15_GEN-APND,
2023-02-26,1005002,110.12026,110.09413,107.52993,104.29448,102.36570,112.16748,107.77735,98.37090,83.29733,73.54402,63.81286,60.00000,58.54242,59.67783,68.36480,77.49023,95.72359,124.42456,139.81076,138.26106,127.25299,122.91371,115.01922,105.77254,1005002,TH_NP15_GEN-APND,
2023-02-27,1005002,113.16163,109.16438,109.00000,107.75758,115.80843,136.18643,155.71393,129.93167,112.83966,107.81847,106.84660,102.58828,101.01079,99.27612,94.47000,98.65168,119.33206,155.34000,176.68672,154.85374,140.66226,134.65767,129.14313,118.74839,1005002,TH_NP15_GEN-APND,
2023-02-28,1005002,81.60604,72.29500,67.73154,67.97972,77.06431,92.83560,111.37032,87.38512,73.36462,68.39916,67.51415,63.60543,62.38649,63.25887,69.57409,70.75318,89.39504,108.10759,128.64010,114.52282,105.64067,101.44425,91.99275,82.46361,1005002,TH_NP15_GEN-APND,
2023-03-01,1005002,93.25828,88.90151,88.49864,88.94817,91.93945,102.88000,122.66394,101.28897,83.36993,77.26000,69.66923,62.70368,60.03310,60.24329,53.74249,63.58000,75.02319,102.85731,116.08190,107.80367,104.65000,95.49086,91.89070,81.55944,1005002,TH_NP15_GEN-APND,
2023-03-02,1005002,95.62618,95.74953,95.69563,96.23697,104.03937,127.86211,153.31705,120.23277,84.57324,85.85000,77.00000,75.33072,76.99046,73.45760,62.70000,59.48583,95.67000,133.53441,149.60828,138.05057,131.89389,128.03000,110.50947,102.14961,1005002,TH_NP15_GEN-APND,
2023-03-03,1005002,98.89168,94.31819,93.46637,93.91159,110.56595,123.24556,144.28940,115.95856,89.11587,84.84123,79.91000,71.67875,70.64000,69.12641,65.35644,63.22938,90.60278,132.35233,141.75299,136.99194,132.06686,129.16900,122.75417,110.64693,1005002,TH_NP15_GEN-APND,
2023-03-04,1005002,95.07819,91.45848,91.64997,89.86704,89.51476,94.89041,99.94937,76.47580,57.99575,68.88606,63.96636,61.92444,52.11431,46.25677,43.68000,47.71803,64.41470,107.40000,120.76931,111.64382,106.34312,101.46240,97.41487,83.60399,1005002,TH_NP15_GEN-APND,
2023-03-05,1005002,84.28337,82.02534,80.27604,80.29103,81.68885,88.12969,88.08588,69.64015,62.84756,60.34124,58.06588,55.57735,49.20766,49.65743,51.04229,56.78434,74.26677,102.40628,119.56269,113.38008,103.00868,101.99466,96.70961,90.83580,1005002,TH_NP15_GEN-APND,
2023-03-06,1005002,91.40314,90.53460,89.01417,92.17951,94.80956,109.18693,137.84863,109.81553,103.50000,92.38000,88.38000,81.22500,78.51000,78.92399,72.46910,79.94843,93.54693,130.06657,142.93000,137.29707,131.39000,122.04207,101.99000,98.15740,1005002,TH_NP15_GEN-APND,
2023-03-07,1005002,98.88069,94.35531,90.94694,93.75019,100.13162,115.23124,132.76872,115.72969,111.79000,102.30240,94.14000,87.39223,86.23135,86.25000,85.59787,86.36000,92.95796,126.55249,140.22754,134.83765,126.61640,121.12615,112.15074,105.30424,1005002,TH_NP15_GEN-APND,
2023-03-08,1005002,91.95843,86.88965,86.66065,86.84349,100.54868,114.14007,133.38217,91.14286,95.95000,89.00000,79.52000,67.22781,65.43000,63.06015,64.21230,69.87000,72.98172,116.92634,127.23291,123.80657,119.28146,114.35707,108.23019,92.61694,1005002,TH_NP15_GEN-APND,
2023-03-09,1005002,85.90448,85.31091,83.57776,85.57669,97.50138,106.47487,118.36063,110.18435,119.00000,111.00000,111.00000,105.77799,102.85599,97.60000,101.95329,104.25000,106.00000,118.18631,124.22034,117.22000,105.86193,103.63470,86.56366,77.11454,1005002,TH_NP15_GEN-APND,
2023-03-10,1005002,63.91128,62.90741,62.85833,62.89562,67.36246,90.71892,101.89913,95.22311,85.75197,76.00000,70.37483,62.02000,61.25697,57.84613,57.62241,62.33692,80.52236,101.36526,102.98744,98.02058,93.66276,89.58970,78.12762,69.60072,1005002,TH_NP15_GEN-APND,
2023-03-11,1005002,59.90822,56.54940,56.80988,56.69104,59.57499,61.82747,61.36912,57.08804,52.98687,45.25727,44.30342,35.91856,31.65227,27.77928,26.94661,44.42706,54.28000,79.33487,89.15362,82.29992,72.35769,70.04559,60.39857,59.25591,1005002,TH_NP15_GEN-APND,
2023-03-12,1005002,75.05149,69.12312,,59.08987,59.09736,59.70000,66.02094,74.00000,53.81316,43.06352,34.43405,27.09919,18.59193,15.05000,18.75654,18.23025,29.36172,53.76000,86.90625,96.48712,86.33329,78.14584,72.64023,60.70509,1005002,TH_NP15_GEN-APND,
2023-03-13,1005002,66.67038,66.41954,65.60175,65.65790,67.70223,86.70270,103.34203,106.48689,74.85511,54.66492,46.21338,36.53347,36.95000,35.06690,33.48632,41.25356,52.08000,66.77000,95.97464,113.51297,102.19359,95.43878,90.74108,80.03486,1005002,TH_NP15_GEN-APND,
2023-03-14,1005002,75.35562,73.33538,70.42632,73.21741,79.25823,87.70825,106.41703,112.11592,92.48429,81.12276,78.49000,75.10730,74.78930,74.09886,73.27530,75.00125,86.17250,98.48440,109.40024,117.25822,108.72812,96.25724,87.60870,80.02768,1005002,TH_NP15_GEN-APND,
2023-03-15,1005002,64.39405,61.20598,60.83366,61.21566,63.79148,68.39193,93.43642,108.40362,90.81443,69.51189,63.80946,57.68900,51.75000,49.23000,44.67080,44.31731,53.46149,64.30507,89.46210,110.27731,95.28010,90.22503,81.76808,70.91448,1005002,TH_NP15_GEN-APND,
2023-03-16,1005002,69.16972,66.87320,66.39754,67.09989,74.66625,96.26577,104.72223,108.75936,78.82310,60.95446,53.24154,49.01123,42.43894,36.62388,34.12817,35.07602,44.38000,63.95355,95.87046,110.62730,103.71073,96.07000,94.80509,91.32726,1005002,TH_NP15_GEN-APND,
2023-03-17,1005002,69.56659,68.27569,67.42002,68.92767,77.20462,88.69213,101.10000,105.89917,67.40512,54.54627,47.14949,41.02267,37.58064,33.45970,33.18277,34.05196,37.68577,61.75183,88.72356,98.29563,103.26725,90.59456,88.10971,78.84847,1005002,TH_NP15_GEN-APND,
2023-03-18,1005002,79.02000,74.26762,67.39574,66.64000,69.39698,76.67000,86.56532,77.42020,55.78057,32.98367,21.38720,16.91000,13.10733,11.30005,13.61000,20.93027,28.52163,56.49226,88.59543,90.04775,90.51114,83.71222,81.66550,72.51268,1005002,TH_NP15_GEN-APND,
2023-03-19,1005002,70.98218,65.57852,62.78003,58.88963,59.00000,62.81402,68.11625,68.08781,62.48075,58.68938,53.90612,48.02666,46.56000,44.86529,44.03880,52.30431,41.00962,56.00162,77.37856,91.44692,88.48349,77.14958,69.54370,62.60518,1005002,TH_NP15_GEN-APND,
2023-03-20,1005002,57.07596,57.07691,56.86123,55.93385,56.08366,63.78439,86.49191,104.75492,72.27324,59.06753,53.07000,47.47866,44.75000,41.00000,34.85301,36.25572,42.67542,61.68469,91.37995,100.00000,99.67245,88.50851,75.95431,70.15000,1005002,TH_NP15_GEN-APND,
2023-03-21,1005002,79.14085,76.23836,75.46426,75.52261,81.66436,98.60585,119.52661,126.21549,122.95354,108.46415,101.01899,89.65130,86.62361,74.56269,71.26172,71.45083,81.41000,92.96481,107.74589,119.68087,114.06159,104.87113,96.96631,88.39771,1005002,TH_NP15_GEN-APND,
2023-03-22,1005002,73.58053,71.25671,69.93702,68.45991,71.68218,91.33764,112.43736,117.98869,97.96963,77.75048,66.48136,62.16324,61.62080,55.85445,54.25000,56.58314,62.51756,75.49278,104.87702,116.43664,111.31494,103.62263,95.22101,80.55461,1005002,TH_NP15_GEN-APND,
2023-03-23,1005002,74.52194,68.71910,68.29998,68.11200,71.09956,85.57368,105.31899,100.89747,72.64213,65.71068,44.39625,43.28061,35.00000,33.17540,23.84826,23.93161,25.95742,56.82261,90.19672,108.13236,105.30642,92.79991,85.23345,67.88803,1005002,TH_NP15_GEN-APND,
2023-03-24,1005002,59.64000,58.56790,56.07413,55.04681,61.28321,73.20495,103.82287,94.00422,55.76142,35.74791,22.34158,11.47215,8.16261,5.53213,5.12313,10.00443,7.07525,24.72142,80.22700,94.50431,93.59999,86.74994,79.04923,75.38317,1005002,TH_NP15_GEN-APND,
2023-03-25,1005002,72.42635,67.23832,65.26620,65.20387,68.45759,77.35982,92.10345,79.44748,32.37192,5.85704,1.78857,-0.03183,-1.68827,-3.04641,-3.36158,-1.89195,0.01000,11.21819,74.65758,89.30197,86.59244,81.30466,73.41176,65.79788,1005002,TH_NP15_GEN-APND,
2023-03-26,1005002,65.61528,65.03935,61.33209,60.61925,64.13228,71.92311,82.43990,66.87551,22.01570,1.04903,0.70807,-2.44903,-3.81538,-4.75788,-5.04993,-3.34572,-0.01110,15.00000,75.06284,92.89467,91.58481,82.73041,77.90000,73.74778,1005002,TH_NP15_GEN-APND,
2023-03-27,1005002,93.36769,92.82682,92.70569,92.68296,97.93006,112.56378,145.00000,124.13071,67.41251,46.38000,34.02319,24.91761,23.28000,16.18000,15.66612,19.09000,24.66621,59.63640,104.91705,128.71223,120.26662,107.44560,102.35313,97.92520,1005002,TH_NP15_GEN-APND,
2023-03-28,1005002,83.81246,78.61203,78.57961,78.61813,81.29988,102.63973,135.39565,113.01508,63.95068,44.23220,47.22000,37.09864,35.97000,35.04736,34.97681,33.15715,43.28361,65.00000,100.74468,117.52340,111.27760,102.37582,95.80340,80.14457,1005002,TH_NP15_GEN-APND,
2023-03-29,1005002,71.61745,70.51763,69.25817,68.44592,73.58903,88.57684,112.37799,107.32000,75.40328,65.68544,55.00000,45.63072,41.73903,40.82879,34.76065,34.79190,49.37000,70.13747,104.19438,117.20397,118.44278,104.45169,92.54998,81.62255,1005002,TH_NP15_GEN-APND,
2023-03-30,1005002,73.44350,74.01562,71.53066,71.23573,74.53333,92.03695,107.40718,118.71291,82.33000,69.65993,54.18231,49.53310,42.97932,37.98873,29.13000,31.87680,35.36190,49.28731,82.49662,99.63274,98.70306,90.54217,77.68600,70.13026,1005002,TH_NP15_GEN-APND,
2023-03-31,1005002,66.46161,61.12508,61.02230,60.34823,62.64024,83.78243,104.13181,106.76417,67.82851,52.02732,44.67933,38.62943,34.87755,25.16684,25.77370,26.99765,34.43102,60.75194,80.07670,100.92071,98.65620,89.09860,77.73130,73.34942,1005002,TH_NP15_GEN-APND,
2023-04-01,1005002,67.06433,66.20159,63.33237,62.53226,64.51865,73.51191,83.19988,69.62844,39.96197,30.15116,25.13000,19.42887,14.29229,11.25000,10.14884,11.34961,14.45071,25.11765,70.85532,90.12607,89.64570,77.77669,67.71608,60.82532,1005002,TH_NP15_GEN-APND,
2023-04-02,1005002,63.91531,59.07056,58.20060,57.24064,59.69417,64.35982,67.39843,55.14490,19.19507,23.38492,10.09023,12.63000,9.21118,5.63761,8.95172,9.64000,-1.04660,18.05566,68.86727,85.50530,89.37812,80.98598,68.72762,63.41118,1005002,TH_NP15_GEN-APND,
